id_municipio,sigla_uf,domicilios,populacao,area,taxa_alfabetizacao,idade_mediana,razao_sexo,indice_envelhecimento,populacao_indigena,populacao_indigena_terra_indigena,populacao_quilombola,populacao_quilombola_territorio_quilombola
3557204,SP,4343,12164,189,0.94616,37,94.66,69.54,3,0,0,0
3532801,SP,2501,6690,218,0.95405,37,96.68,77.92,11,0,0,0
3541703,SP,4827,13128,651,0.93001,37,99.02,60.91,3,0,0,0
3543907,SP,74084,200342,498,0.97435,37,93.11,74.23,130,0,171,0
3554102,SP,112842,309666,625,0.97815,37,92.84,67.83,242,0,0,0
3545100,SP,1798,4788,173,0.89893,37,101.09,80.68,0,0,0,0
3505005,SP,1336,3498,153,0.94225,37,99.72,73.14,134,0,0,0
3529005,SP,88399,235902,1171,0.97371,37,92,74.22,208,0,4,0
3542800,SP,1163,3130,336,0.91176,37,102.98,74.84,0,0,0,0
3546405,SP,16715,46314,1115,0.96511,37,94.54,75.8,24,0,0,0
3517307,SP,2060,5508,218,0.92832,37,98.77,74.43,0,0,0,0
3551801,SP,4483,12690,1063,0.91354,37,103.26,62.93,118,0,17,0
3550100,SP,13529,37231,651,0.95439,37,96.02,68.98,8,0,0,0
3510807,SP,9748,26456,864,0.95983,37,107.32,78.32,51,0,0,0
3550308,SP,4307665,11395157,1521,0.97417,37,88.81,72.53,19587,1429,739,0
3553203,SP,2093,5523,132,0.94337,37,128.63,101.86,5,0,0,0
3532868,SP,398,1062,183,0.95902,37,96.3,71.63,0,0,0,0
3533908,SP,20418,54984,803,0.96546,37,94.38,74.27,23,0,0,0
3537206,SP,3945,11244,670,0.92671,37,104.89,68.37,22,0,0,0
3549409,SP,17407,48453,411,0.96531,37,93.98,72.03,29,0,5,0
3526407,SP,9287,26188,384,0.96597,37,95.39,75.16,3,0,0,0
3535507,SP,14825,39859,1001,0.95392,37,99.46,70.51,44,0,0,0
3501509,SP,1007,2885,85,0.92707,37,97.87,66.97,2,0,0,0
3526902,SP,104444,290273,581,0.97203,37,94.83,72.7,160,0,0,0
3546900,SP,2463,7141,154,0.93826,37,97.32,64.54,1,0,0,0
3514106,SP,8856,24354,633,0.94189,37,97.18,68.02,20,0,0,0
3501004,SP,6078,16775,929,0.94987,37,97.16,77.76,6,0,0,0
1703008,TO,2682,7875,1790,0.83001,37,110.36,64.15,13,0,0,0
1716604,TO,3418,9286,5304,0.84583,37,106.31,61.64,22,0,0,0
1709807,TO,563,1586,821,0.83806,37,110.04,58.87,3,0,95,0
1704600,TO,563,1499,659,0.84927,37,113.51,63.82,3,0,0,0
1720499,TO,1695,4413,2520,0.86308,37,106.06,63.85,0,0,0,0
1707207,TO,2290,6327,3748,0.87016,37,115.13,60.86,29,0,50,0
1717800,TO,1580,4212,1719,0.83373,37,109.01,66.55,0,0,0,0
1720978,TO,916,2436,2156,0.88546,37,107.78,52.65,4,0,0,0
1707652,TO,1948,5205,1936,0.88299,37,103.32,66.16,14,0,0,0
1721307,TO,678,1865,889,0.84888,37,107.76,57.78,7,0,0,0
2926707,BA,4556,13179,1115,0.81817,39,96.28,96.86,509,0,1025,258
2916005,BA,6806,17781,1394,0.81601,39,101.71,88.5,633,0,312,96
2910305,BA,2982,7797,179,0.82985,39,98.27,85.83,66,0,0,0
2906857,BA,4309,10740,630,0.77611,39,98.93,95.97,16,0,0,0
2908705,BA,5875,17047,1348,0.81685,39,97.14,90.27,72,0,953,0
2919959,BA,2439,6972,615,0.76572,39,102.7,98.4,6,0,0,0
2924702,BA,3254,9147,512,0.77779,39,95.81,87.45,0,0,276,0
2906899,BA,3450,9914,806,0.7291,39,102.98,95.71,110,0,40,0
2922730,BA,3052,7963,347,0.8324,39,95.7,82.76,4,0,0,0
2900900,BA,2050,5210,245,0.7695,39,95.94,85.12,32,0,0,0
2917409,BA,4565,14436,1332,0.81404,39,104.19,105.59,17,0,31,0
2928950,BA,3321,8426,290,0.82759,39,96.55,89.04,4,0,34,0
2931806,BA,5882,16288,2010,0.73141,39,101.61,95.77,17,0,1025,0
3203601,ES,2119,5466,541,0.84973,39,101.1,74.95,1,0,0,0
3203304,ES,4988,12695,321,0.8615,39,97.16,68.8,8,0,0,0
3204609,ES,8667,22767,683,0.94372,39,98.76,89.38,34,0,1,0
3203353,ES,4709,12386,328,0.9146,39,97.78,83.58,15,0,0,0
3203403,ES,9435,24383,869,0.90671,39,101.19,83.9,14,0,0,0
3204807,ES,4265,10823,273,0.90106,39,97.85,87.67,6,0,0,0
3200508,ES,2746,7223,194,0.90434,39,93.91,86.69,10,0,0,0
3204252,ES,2486,6474,360,0.86779,39,93.88,73.7,11,0,0,0
3204500,ES,4954,13105,718,0.90202,39,110.4,75.47,14,0,252,252
5215256,GO,1428,3710,1254,0.88759,39,103.95,58.64,1,0,0,0
5220264,GO,1652,4366,537,0.92806,39,103.28,71.53,2,0,0,0
5201306,GO,7158,18459,976,0.91858,39,98.79,75.96,41,0,7,0
5206305,GO,1396,3477,222,0.94444,39,101.03,84.98,0,0,0,0
5217708,GO,7355,18147,1434,0.92724,39,95.82,86.18,25,0,0,0
5207253,GO,2767,6939,3228,0.89213,39,107.09,68.19,3,0,0,0
5219001,GO,3129,7870,509,0.91312,39,99.5,82.24,42,0,0,0
5208152,GO,1284,3455,588,0.91565,39,107.32,62.24,1,0,0,0
5205455,GO,3220,8086,417,0.88569,39,102.96,66.38,12,0,0,0
5204409,GO,6386,16409,8628,0.90085,39,101.33,75.16,64,0,152,0
5213772,GO,1510,3775,1337,0.85616,39,109.6,67.04,0,0,0,0
5221700,GO,5270,13620,523,0.89544,39,98.74,83.73,10,0,0,0
5218706,GO,1591,3970,157,0.90413,39,97.22,84.01,2,0,0,0
5205059,GO,1189,2970,299,0.81674,39,101.15,72.14,0,0,0,0
5202155,GO,2776,7130,2188,0.84115,39,99.25,65.33,37,0,0,0
5212956,GO,1560,4024,1151,0.88649,39,101.4,74.54,33,0,102,0
3104601,MG,5177,14100,159,0.94787,39,100.91,88.52,4,0,0,0
3114600,MG,1508,3992,728,0.94483,39,98.97,82.24,1,0,0,0
3133402,MG,5425,13460,1802,0.94388,39,105,84.22,4,0,10,0
3108404,MG,5605,14683,334,0.93278,39,98.58,90.56,7,0,0,0
3111200,MG,19817,51989,528,0.94253,39,94.19,91.51,20,0,0,0
3125507,MG,1149,3003,314,0.87461,39,93.37,92.58,11,0,70,0
3147303,MG,7878,20395,331,0.94816,39,98.42,83.75,18,0,0,0
3147600,MG,5595,15463,277,0.9611,39,95.87,81.42,3,0,0,0
3155801,MG,6773,17274,252,0.94441,39,95.68,92.37,12,0,0,0
3160900,MG,1491,3980,110,0.9609,39,95.54,83.28,1,0,8,0
3145604,MG,14114,39009,897,0.95405,39,94.17,90.49,17,0,11,0
3133907,MG,1995,5640,284,0.87771,39,105.39,90.43,0,0,0,0
3144102,MG,8154,21799,410,0.9581,39,99.32,86.93,8,0,44,0
3106408,MG,3244,8610,366,0.94352,39,101.8,85.89,6,0,349,0
3140605,MG,1417,3962,281,0.82411,39,96.87,85.03,0,0,557,0
3149200,MG,1223,3326,358,0.94593,39,109.92,76.44,1,0,0,0
3151305,MG,4318,11572,144,0.94378,39,98.67,92.38,5,0,1,0
3119955,MG,2196,6107,101,0.92088,39,101.81,79.98,2,0,0,0
3135001,MG,1118,3085,164,0.91448,39,97.45,81.58,2,0,0,0
3156403,MG,1207,3385,408,0.93614,39,105.71,70.16,1,0,0,0
3162500,MG,34506,89437,1452,0.97235,39,92.91,91.17,58,0,195,0
3111309,MG,4075,11324,275,0.93257,39,101.65,85.41,7,0,55,0
3123304,MG,1890,4976,231,0.89504,39,101.09,84.75,16,0,0,0
3130002,MG,967,2670,153,0.93068,39,98.38,97,2,0,0,0
3123858,MG,1930,5177,85,0.89034,39,103.66,83.28,0,0,0,0
3131208,MG,7570,19457,457,0.89789,39,95.06,87.6,41,0,0,0
3109253,MG,1438,4040,161,0.85095,39,102.45,85.28,1,0,0,0
3110707,MG,4597,12239,246,0.92109,39,96.04,94.41,5,0,0,0
3126000,MG,3019,8013,194,0.96219,39,96.75,88.37,8,0,0,0
3163706,MG,17098,44337,58,0.97363,39,90.91,92.34,35,0,0,0
3143005,MG,4888,12983,421,0.93096,39,103.46,92.01,2,0,0,0
3162906,MG,9840,25430,407,0.96806,39,91.83,86.64,11,0,76,0
3135902,MG,1914,5096,154,0.90886,39,105.77,81.17,7,0,0,0
3154309,MG,6604,17170,1082,0.89731,39,95.97,82.63,603,519,0,0
3130804,MG,936,2555,306,0.93738,39,109.25,88.21,0,0,0,0
3109907,MG,4208,11412,156,0.95348,39,97.22,79.6,17,0,0,0
3170602,MG,876,2157,410,0.95149,39,114.3,86.75,0,0,0,0
3111804,MG,4034,10521,844,0.92021,39,101.29,80.81,3,0,0,0
3126109,MG,26165,67578,1502,0.95317,39,96.95,92.59,26,0,2,0
3138401,MG,19187,50967,943,0.95158,39,91.55,86.16,27,0,0,0
3138708,MG,2122,5549,500,0.93781,39,105.59,84.69,1,0,0,0
3169000,MG,6154,16106,174,0.93902,39,98.2,82.07,2,0,0,0
3135605,MG,2465,6421,1268,0.86044,39,98.9,80.3,4,0,28,0
3135704,MG,2248,5874,445,0.92177,39,104.27,93.7,6,0,304,0
3128402,MG,2867,7674,264,0.9242,39,99.23,88.71,0,0,0,0
3154408,MG,1640,4531,183,0.9324,39,101.6,82.04,11,0,187,0
3114402,MG,7945,20890,1066,0.94107,39,102.06,80.84,34,0,0,0
3134301,MG,2413,6636,235,0.94995,39,98.03,86.2,0,0,0,0
3137809,MG,7577,20300,213,0.95754,39,96.82,91.94,2,0,1,0
3134806,MG,2816,7454,409,0.92088,39,103.01,89.93,1,0,0,0
3155702,MG,5281,14556,373,0.93476,39,95.24,86.64,7,0,1070,0
3119302,MG,11454,28797,3313,0.94087,39,101.18,80.03,0,0,4,0
3124906,MG,4243,10617,309,0.91326,39,103.18,94.48,10,0,0,0
3143203,MG,7973,20614,595,0.9205,39,99.47,93.58,7,0,0,0
3158102,MG,1786,4750,441,0.79173,39,102,87.68,3,0,0,0
3140209,MG,1233,3383,77,0.91166,39,99.82,90.02,0,0,0,0
3144904,MG,1414,3661,376,0.83097,39,98.75,81.83,1,0,0,0
3168903,MG,3107,7849,2092,0.94563,39,103.64,87.83,5,0,23,0
3101805,MG,2755,6844,167,0.86916,39,97.51,87.59,14,0,0,0
3109501,MG,4200,11380,368,0.92096,39,106.37,81.02,0,0,0,0
3119005,MG,1147,3175,180,0.90286,39,103.82,77.44,1,0,0,0
3142106,MG,3531,8937,302,0.8818,39,98.76,87.91,1,0,0,0
3154705,MG,1470,4080,49,0.97226,39,95.97,90.32,1,0,0,0
3109808,MG,867,2298,203,0.92648,39,101.83,77.84,9,0,0,0
3141900,MG,1353,3721,220,0.93312,39,100.7,89.94,0,0,0,0
3158706,MG,779,2135,203,0.88098,39,101.6,98.23,8,0,0,0
3163904,MG,1908,4855,261,0.93293,39,104.82,97.88,0,0,0,0
3104908,MG,6787,18227,751,0.92068,39,99.96,91.82,4,0,6,0
3135407,MG,2262,6187,236,0.93826,39,100.1,84.21,4,0,0,0
3138609,MG,6876,17145,849,0.93333,39,98.35,89.05,3,0,0,0
3149606,MG,1553,4150,204,0.93855,39,101.8,83.95,15,0,0,0
3170438,MG,1509,3822,1147,0.87726,39,108.95,64.32,2,0,0,0
3111002,MG,7842,20596,578,0.93795,39,105.75,95.44,3,0,6,0
3126406,MG,1124,3093,199,0.95164,39,98.27,80.72,1,0,193,0
3100807,MG,1622,4334,232,0.92194,39,98.41,88.18,5,0,0,0
3114550,MG,3750,9406,2063,0.90698,39,102.62,80.12,6,0,0,0
3110806,MG,1086,2922,442,0.83458,39,90.92,87.48,40,0,0,0
3140803,MG,5234,14032,157,0.95524,39,97.17,88.93,4,0,0,0
3124807,MG,2661,6812,822,0.91475,39,109.43,76.82,6,0,0,0
3171709,MG,3297,8852,327,0.91667,39,100.9,88.15,0,0,0,0
3124500,MG,4198,11468,244,0.91417,39,105.72,87.66,2,0,1,0
3140407,MG,1189,3196,108,0.93021,39,102.92,71.62,0,0,0,0
3154200,MG,4264,11136,618,0.95271,39,95.99,92.05,10,0,317,0
3116209,MG,1038,2800,253,0.94218,39,90.74,85.49,1,0,0,0
3144672,MG,1181,3151,147,0.83043,39,105.01,66.51,1,0,0,0
3102902,MG,4073,11081,530,0.92309,39,100.74,85.1,7,0,21,0
3134707,MG,4184,10969,1394,0.81396,39,101.2,84.2,7,0,1,0
3138807,MG,6769,17640,1172,0.94516,39,97.49,92.98,7,0,0,0
3157377,MG,1455,3902,590,0.77943,39,102.91,98.83,4,0,0,0
3154903,MG,4686,12740,384,0.92266,39,93.04,89.29,14,0,0,0
3160702,MG,15930,42225,637,0.94941,39,92.52,89.23,13,0,312,0
5003108,MS,1858,4780,2640,0.91328,39,107.33,68.76,17,0,139,138
5007307,MS,1769,4823,1829,0.91339,39,102.38,65.26,22,0,27,0
5004007,MS,3953,10414,493,0.91607,39,96.98,74.69,38,0,0,0
5108105,MT,1155,3021,4244,0.89553,39,113.18,65.66,0,0,0,0
5105200,MT,4326,11408,2291,0.88796,39,103.33,62.25,10,0,4,0
5106109,MT,4598,12902,5537,0.87199,39,110.58,69.88,30,0,945,711
5106208,MT,1540,3889,3290,0.79792,39,109.37,58.69,2,0,0,0
5103601,MT,3026,7827,2184,0.88763,39,103.41,69.45,2,0,0,0
2513851,PB,997,2620,198,0.80666,39,99.24,87.83,0,0,0,0
2512077,PB,1450,4006,95,0.80957,39,94.09,90.75,4,0,0,0
2506202,PB,1085,2841,239,0.81833,39,99.72,98.29,0,0,0,0
2510659,PB,644,1720,208,0.8198,39,100.93,86.08,0,0,0,0
2513968,PB,921,2593,170,0.66229,39,99.77,87.26,1,0,0,0
2517209,PB,1622,4857,147,0.67098,39,101.16,99.76,0,0,0,0
2510600,PB,1120,2918,128,0.76838,39,99.32,68.69,0,0,0,0
2517100,PB,991,2665,191,0.89402,39,99.1,93.48,1,0,157,156
2205003,PI,3951,10761,828,0.71561,39,102.29,86.53,3,0,11,0
2209856,PI,1565,4240,481,0.75209,39,96.94,82.05,1,0,7,0
2200905,PI,1817,5369,821,0.7591,39,96.02,83.45,0,0,0,0
2209500,PI,1333,3636,852,0.75641,39,101.66,80.47,0,0,2,0
2209708,PI,2082,5392,1341,0.72987,39,97.51,81.86,0,0,0,0
2211605,PI,1093,2934,222,0.73099,39,102.97,74.37,2,0,0,0
2200954,PI,940,2690,316,0.65371,39,107.24,91.78,1,0,5,0
2207777,PI,2075,5425,801,0.6953,39,105.49,93.13,0,0,84,0
2203503,PI,4806,13604,1384,0.75139,39,93.97,83.96,1,0,0,0
2210359,PI,1487,4408,674,0.8369,39,104.26,89.11,1,0,394,364
4125803,PR,3353,8688,323,0.9048,39,96.87,79.91,5,0,0,0
4105102,PR,4243,10789,372,0.89939,39,96.7,77.04,6,0,0,0
4111704,PR,2046,5419,139,0.91023,39,102.88,71.47,1,0,0,0
4117206,PR,2262,5822,136,0.91168,39,97.59,83.32,0,0,0,0
4117271,PR,2550,6830,546,0.86271,39,105.46,79.94,6,0,0,0
4103222,PR,1181,3202,196,0.94391,39,92.89,79.58,0,0,0,0
4123402,PR,4258,11347,276,0.93774,39,93.04,80.63,1,0,0,0
4111100,PR,2334,6110,244,0.93114,39,96.18,89.4,0,0,0,0
4117297,PR,1159,3124,161,0.91108,39,102.79,92.25,13,0,0,0
4109104,PR,833,2181,201,0.88999,39,98.46,82.84,1,0,0,0
4109906,PR,3335,8939,675,0.90619,39,99.93,79.34,16,0,0,0
4103024,PR,881,2442,152,0.90688,39,106.65,68.06,0,0,0,0
4125407,PR,2358,6018,400,0.92776,39,104.95,76.58,0,0,0,0
4113601,PR,1734,4599,241,0.94871,39,98.23,74.91,1,0,0,0
4128609,PR,2925,7922,312,0.9332,39,99.8,82.89,1,0,0,0
4101309,PR,2771,7013,470,0.93786,39,109.87,80.99,10,0,0,0
4102109,PR,9560,25405,435,0.95133,39,93.55,80.94,5,0,0,0
4116901,PR,9989,26538,402,0.94068,39,93.74,78.63,11,0,0,0
4105904,PR,8810,22735,408,0.93772,39,94.63,82.71,12,0,0,0
4116604,PR,1164,3280,129,0.89974,39,101.97,78.51,2,0,0,0
4111555,PR,2581,6818,410,0.91793,39,97.09,73.02,1,0,0,0
4111506,PR,12760,32598,437,0.92375,39,94.58,83.68,31,0,0,0
4106704,PR,1729,4490,259,0.91964,39,97.63,75.82,1,0,0,0
4123709,PR,3469,8906,349,0.92574,39,95.61,81.59,6,0,0,0
4107405,PR,2207,5980,192,0.93082,39,105.52,73.76,7,0,0,0
4122909,PR,1997,5189,201,0.89051,39,100.85,86.69,1,0,0,0
4112108,PR,8167,21271,188,0.9478,39,94.04,88.43,6,0,0,0
4123824,PR,1389,3644,127,0.93467,39,101.66,80.71,0,0,0,0
4116307,PR,1464,3939,137,0.93032,39,97.65,86.29,0,0,0,0
4102802,PR,5533,14774,243,0.92333,39,92.61,87.69,0,0,0,0
4107751,PR,2946,8058,130,0.89289,39,101.25,80.97,1,0,0,0
4123105,PR,1290,3382,78,0.91706,39,97.33,82.02,274,186,24,0
4101051,PR,1116,2918,103,0.90268,39,97.03,83.15,0,0,0,0
4123204,PR,1301,3343,105,0.86485,39,97.94,84.52,1,0,0,0
4103404,PR,1008,2627,186,0.89027,39,100.53,71.62,0,0,0,0
4128559,PR,3140,8213,327,0.90402,39,94.39,79.03,4,0,0,0
4107850,PR,1625,4357,256,0.90556,39,102.32,67.9,4,0,0,0
4119806,PR,5311,14329,346,0.94489,39,99.64,85.26,71,0,0,0
4116406,PR,1364,3666,186,0.90988,39,97.15,68.27,2,0,0,0
4100103,PR,2714,7202,229,0.8897,39,99.04,78.03,114,99,0,0
4120853,PR,1696,4480,114,0.98391,39,96.06,83.25,2,0,0,0
4119954,PR,11731,30403,200,0.9691,39,97.31,79.41,127,0,0,0
4114351,PR,1033,2768,216,0.91506,39,109.85,70.17,3,0,0,0
4119202,PR,2420,6538,221,0.90543,39,99.64,75.27,5,0,0,0
4117008,PR,2733,7223,283,0.90133,39,95.69,84.6,2,0,0,0
4125902,PR,985,2657,251,0.91809,39,101.59,75.82,0,0,0,0
3302700,RJ,73454,196864,362,0.97344,39,92.57,72.55,356,0,0,0
3306305,RJ,97991,261207,182,0.97625,39,88.56,87,165,0,6,0
3300159,RJ,4334,11011,95,0.93661,39,94.06,83.86,8,0,0,0
3301157,RJ,4985,12937,523,0.8901,39,96.45,86.04,9,0,0,0
3303906,RJ,108238,277958,791,0.97049,39,88.69,92.91,176,0,61,46
3303203,RJ,57005,146640,19,0.98084,39,87.45,82.87,198,0,0,0
3302304,RJ,2728,7335,254,0.91218,39,96.57,83.66,2,0,0,0
3304706,RJ,15817,41195,604,0.93091,39,94.12,84.1,18,0,0,0
3306107,RJ,25919,67926,1301,0.9531,39,89.48,90.66,47,0,170,116
3302205,RJ,38479,100311,1107,0.94012,39,93.14,82.53,75,0,0,0
3304409,RJ,6415,17382,847,0.91589,39,95.89,77.58,11,0,148,40
3301207,RJ,6683,17045,306,0.93782,39,94.17,84.48,5,0,86,0
3300209,RJ,48144,129098,638,0.95333,39,90.78,79.31,162,0,994,92
3305505,RJ,34117,89266,352,0.95727,39,94.01,83.92,95,0,0,0
3302601,RJ,15765,41186,368,0.96588,39,96.63,75.23,205,0,925,339
3304805,RJ,14908,38908,1035,0.92179,39,97.41,83.16,16,0,79,3
3303104,RJ,5691,15012,387,0.9278,39,94.18,92.26,25,0,145,136
3305406,RJ,6693,17701,541,0.91831,39,96.68,79.32,6,0,1,0
3300407,RJ,62890,169614,547,0.96947,39,90.2,78.93,75,0,4,0
3301108,RJ,7289,19347,747,0.93113,39,95.11,80.15,7,0,0,0
2411809,RN,1242,3492,404,0.78964,39,100.11,89.62,1,0,0,0
2412104,RN,2256,5954,277,0.85015,39,93.38,93.37,1,0,0,0
2404804,RN,777,2035,127,0.86533,39,95.67,99.71,0,0,72,0
2414308,RN,844,2344,135,0.82974,39,95.02,100.28,0,0,0,0
2408409,RN,1399,3901,141,0.74849,39,98.12,107.37,0,0,0,0
1101484,RO,1962,5256,542,0.89809,39,105.07,70.52,2,0,0,0
4302451,RS,2440,6225,266,0.92276,39,103.35,78.54,4,0,0,0
4311122,RS,1391,3686,909,0.92036,39,103.42,77.73,3,0,0,0
4301909,RS,4796,12189,729,0.94947,39,95.63,93.03,263,0,0,0
4312757,RS,1172,3163,149,0.95139,39,97.93,95.28,0,0,0,0
4321907,RS,9958,24995,269,0.96487,39,95.69,93.32,17,0,0,0
4321303,RS,10099,25040,350,0.95486,39,93.99,80.54,7,0,0,0
4300638,RS,2012,5289,506,0.9303,39,105.18,77.84,1,0,3,0
4322152,RS,1404,3681,217,0.85051,39,107.26,76.66,0,0,8,0
4307104,RS,2668,6170,1760,0.95004,39,101.4,99.01,0,0,12,0
4308201,RS,11803,30862,276,0.97887,39,97.27,82.53,7,0,0,0
4302154,RS,764,1932,196,0.95397,39,96.84,84.44,0,0,0,0
4309050,RS,2991,7654,324,0.95645,39,101.58,85,9,0,0,0
4301404,RS,3931,10305,269,0.95313,39,99.81,101.07,0,0,0,0
4301305,RS,7269,17514,2509,0.94287,39,97.04,94.32,23,0,0,0
4304655,RS,1167,3113,1008,0.97018,39,111.03,81.38,0,0,0,0
4312906,RS,3291,9606,212,0.98409,39,100.02,105.69,0,0,0,0
4311254,RS,2033,5337,387,0.8364,39,105.9,75.23,2,0,138,0
4312377,RS,1194,3180,549,0.92403,39,112.57,80.67,5,0,0,0
4314035,RS,1680,4297,57,0.98102,39,100.14,80.19,3,0,0,0
4321501,RS,16524,41501,162,0.97157,39,92.19,85.68,169,129,0,0
4301651,RS,2427,6458,125,0.9741,39,101.84,88.16,1,0,0,0
4304200,RS,11388,28687,945,0.94109,39,96.05,96.82,4,0,0,0
4308607,RS,13401,34279,168,0.98115,39,96.36,93.11,24,0,0,0
4311205,RS,6965,18086,1930,0.95702,39,94.64,88.03,7,0,0,0
4316451,RS,4023,10148,508,0.93355,39,94.53,74.82,575,148,307,0
4301206,RS,4452,12053,315,0.94201,39,98.49,89.75,2,0,76,43
4306601,RS,14309,36551,5194,0.95654,39,97.5,86.84,11,0,0,0
4319802,RS,3117,8036,1175,0.95491,39,98.12,89.83,1,0,0,0
4322608,RS,27675,68100,773,0.96353,39,96.65,89.99,21,0,0,0
4310801,RS,8616,22840,63,0.98357,39,95.27,67.9,8,0,0,0
4300406,RS,28245,71928,7800,0.95786,39,94.58,89.13,58,0,282,0
4314902,RS,558252,1322584,495,0.9826,39,85.24,98.38,0,0,2266,493
4311718,RS,1632,4425,1683,0.93918,39,104.48,71,3,0,0,0
4308102,RS,5394,13679,95,0.98639,39,96.49,91.98,3,0,0,0
4311007,RS,10836,26443,2052,0.95762,39,92.73,94.41,46,0,15,0
4318408,RS,8091,20912,936,0.94364,39,96.93,81.78,29,0,0,0
4321006,RS,4051,10560,180,0.95443,39,95.93,83.8,11,0,0,0
4316402,RS,13803,36414,4344,0.95066,39,93.82,92.31,25,0,47,0
4317608,RS,17074,42637,1050,0.94259,39,97.77,90.22,24,0,0,0
4307401,RS,1248,3195,830,0.94041,39,96.37,94.11,3,0,0,0
4307500,RS,5796,15007,784,0.95141,39,97,95.89,3,0,13,0
4319158,RS,2804,7043,1228,0.94841,39,107.53,89.27,105,0,0,0
4306908,RS,9607,23736,3348,0.92813,39,98.86,88.49,15,0,0,0
4303558,RS,1128,2981,138,0.96271,39,99.67,95.72,0,0,0,0
4314704,RS,4049,10397,229,0.92173,39,97.08,86.81,1328,0,0,0
4316758,RS,2580,6830,86,0.97869,39,98.64,91.82,2,0,0,0
4309605,RS,7624,18788,230,0.97693,39,94.56,92.66,5,0,0,0
4316105,RS,3559,9731,419,0.94408,39,95.54,95.91,977,882,0,0
4304002,RS,1920,4968,221,0.91815,39,97.58,80.67,0,0,0,0
4323101,RS,1789,4658,193,0.91746,39,103.98,79.15,188,182,0,0
4309951,RS,1462,3723,307,0.92915,39,106.03,102.06,2,0,0,0
4318507,RS,10193,25361,1072,0.8826,39,100.92,86.56,13,0,58,0
4319752,RS,852,2251,32,0.98673,39,105.01,77.93,1,0,0,0
4321808,RS,9877,24824,421,0.97052,39,93.54,95.88,3,0,0,0
4306809,RS,9028,22785,140,0.97046,39,93.63,96.42,7,0,0,0
4304697,RS,1054,2921,74,0.9611,39,102.43,93.21,0,0,0,0
4312138,RS,925,2442,238,0.94932,39,98.83,80.84,116,0,0,0
4314175,RS,866,2059,1374,0.93227,39,110.31,76.03,6,0,147,0
4205159,SC,1363,3637,374,0.96602,39,101.61,93.06,142,128,0,0
4210209,SC,1205,3214,306,0.94473,39,101.25,71.32,0,0,0,0
4205209,SC,1880,4826,209,0.94944,39,97.77,100.35,2,0,0,0
4215604,SC,737,2076,203,0.96918,39,105.71,85.12,1,0,0,0
4204152,SC,1031,2805,208,0.93031,39,103.41,78.98,0,0,0,0
4207858,SC,787,2069,78,0.92231,39,102.05,83.24,0,0,0,0
4216701,SC,5336,14024,281,0.96465,39,100.92,82.82,1,0,0,0
4216008,SC,3873,10269,162,0.9647,39,98.61,80.15,3,0,0,0
4218954,SC,962,2647,350,0.94306,39,108.31,72.58,1,0,0,0
4205357,SC,663,1783,58,0.88267,39,103.08,92.11,0,0,0,0
4209805,SC,1217,3315,294,0.91752,39,105.81,71.69,0,0,0,0
4205555,SC,866,2411,159,0.94097,39,110.75,73.89,0,0,0,0
4208955,SC,676,1776,68,0.94941,39,102.51,70.57,3,0,0,0
4205431,SC,952,2675,100,0.93397,39,101.81,84.36,0,0,0,0
4218350,SC,1369,3779,157,0.97646,39,95.96,80.75,0,0,0,0
4208807,SC,7567,20371,326,0.96919,39,97.13,80.55,20,0,0,0
4215075,SC,1838,4766,191,0.93897,39,106.05,88.03,1,0,0,0
4219002,SC,7765,20888,255,0.97672,39,94.14,91.14,4,0,0,0
4206751,SC,716,2003,146,0.96611,39,107.44,81.3,0,0,0,0
4215695,SC,577,1642,73,0.94478,39,97.02,83.92,0,0,0,0
4201653,SC,870,2507,91,0.91807,39,111.81,89.43,40,9,0,0
4210803,SC,2589,6948,186,0.9598,39,98.81,87.84,0,0,0,0
4217105,SC,1168,3403,225,0.97686,39,105.74,92.95,0,0,0,0
4202073,SC,5970,15640,147,0.96669,39,95.45,77.17,11,0,0,0
4205605,SC,1155,3167,140,0.8836,39,98.15,76.28,6,0,0,0
4217550,SC,1230,3303,91,0.95927,39,99.46,82.18,0,0,0,0
4217758,SC,999,2832,113,0.9262,39,103.59,82.52,0,0,0,0
4202081,SC,1141,3143,148,0.9281,39,111.43,84.62,0,0,0,0
4204178,SC,1197,3317,419,0.8827,39,112.76,72.71,0,0,120,0
4204400,SC,3721,10359,234,0.93922,39,100.7,81.02,2,0,0,0
4212239,SC,1574,4240,180,0.93444,39,107.24,82.82,0,0,0,0
4203105,SC,2310,6295,173,0.94711,39,100.32,84.68,0,0,0,0
4213153,SC,1058,2942,63,0.92445,39,104.02,82.31,0,0,0,0
4204707,SC,4189,10864,220,0.96779,39,97.46,88.5,3,0,0,0
4207650,SC,3401,9263,201,0.97216,39,101.62,87.41,0,0,0,0
4211876,SC,692,1927,86,0.92332,39,106.32,77.07,10,0,0,0
3522703,SP,15001,39439,997,0.9515,39,95.83,85.69,8,0,0,0
3536257,SP,1108,2890,85,0.93283,39,93.44,92.16,1,0,0,0
3537602,SP,25016,67893,326,0.95994,39,93,82.42,616,338,0,0
3500204,SP,1650,4351,211,0.93221,39,97.95,86.17,7,0,0,0
3519253,SP,1791,5112,401,0.9463,39,209.51,62,3,0,0,0
3512506,SP,2021,5399,247,0.95779,39,97.8,74.42,42,0,0,0
